id,rationales_1,rationales_2,rationales_3
6191,0;0;0;0;0;0;0;0;0;0;1,1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1
6229,0;0;0;0;0;0;0;0;0;0;0;1,1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;1
6233,0;0;0;0;0;0;0;0;0;1;1,1;1;1;0;1;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1
6239,0;0;0;0;0;0;0;1;1;1;1;0;0;0,0;0;0;0;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;0;0;0
6240,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6246,0;0;1;1,1;1;1;1,0;0;0;1
6249,0;0;0;0;0;0;0;0;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0
6255,0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6257,1;1;1;1;1;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1,1;1;1;0;0;0;0;0;0;0;0
6258,1;1;1;1;1;1;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0;0
6259,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
6270,0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
6276,0;0;0;0;1;1,1;1;1;1;1;1,0;0;0;0;1;0
6283,0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6288,1;1;1;1;1;0;0;0;0;0;0;0;0,1;1;1;1;1;0;1;1;1;1;1;1;0,1;1;1;1;1;0;0;0;0;0;0;0;0
6293,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6298,0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6310,1;1;1;0;0;0;0;0,1;1;1;1;1;1;1;0,0;1;0;0;0;0;0;0
6312,1;1;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0;1;0
6313,0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;1;1
6319,1;1;1;1;0;0,1;1;1;1;1;1,1;1;1;1;0;0
6337,0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6358,0;0;1;1,1;1;1;1,0;0;1;1
6360,0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
6365,0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6368,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6369,0;0;0;1;0,1;1;1;1;1,0;0;0;1;0
6384,0;0;1;0;0;0;0;0,1;1;1;1;1;1;1;1,0;0;1;0;0;0;0;0
6388,0;0;0;0;0;1;1,1;1;1;1;1;1;1,0;0;0;0;0;0;1
6389,0;0;0;0;0;0;1,1;1;1;1;1;1;1,0;0;0;0;0;0;1
6390,0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6391,0;1;1;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1,0;0;1;0;0;0;0;0;0
6404,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6408,0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6411,0;1;0,1;1;1,0;1;0
6431,1;1;1;0,1;1;1;1,0;0;1;0
6436,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
6451,0;1;0;0;0;0;0,1;1;1;1;1;1;1,0;1;0;0;0;0;0
6455,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6457,0;0;1;1,1;1;1;1,0;0;0;1
6462,0;1;1;1;1;1;1;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;1;1;1;1;1;1;0
6463,0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6465,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6476,1;1;1;1;1;0;0,1;1;1;1;1;1;1,0;0;0;0;1;0;1
6477,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6506,1;1;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0
6524,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;1;0;0;0;0
6526,0;0;0;0;1;1;1,1;1;1;1;1;1;1,0;0;0;0;0;0;1
6534,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6543,0;0;0;0;0;0;0;0;1;1,0;0;0;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1
6547,0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6549,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
6563,0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;1;1;1
6565,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6597,0;0;1,1;1;1,0;0;1
6598,0;0;0;0;0;0;0;0;0;0;1;1;1;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;1;0
6602,0;0;0;0;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1;0;0;0;0
6605,0;0;0;0;0;1;0;0;0,0;0;0;1;1;1;1;1;1,0;0;0;0;0;1;0;1;1
6615,1,1,1
6616,0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6627,1;1;1;1;0;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0
6628,0;0;0;1;0;0;0;0,1;1;1;1;1;1;1;1,0;0;0;1;0;0;0;0
6647,0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
6648,0;0;0;0;0;0;0;1;1,1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;1
6651,0;0;0;0;0;0;0;0;1;0;0;0;0;0,1;0;1;1;1;1;1;1;1;1;1;1;1;0,0;0;0;0;0;0;0;0;1;0;0;0;0;0
6656,0;0;1;1;0,1;1;1;1;1,0;0;0;1;0
6668,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6671,1;0,1;1,0;0
6672,0;1;0;0,1;1;1;1,0;1;0;0
6681,0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
6682,0;0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;1
6684,0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1
6701,0;0;1,1;1;1,0;0;0
6702,0;0;0;1;0,1;1;1;1;1,0;0;0;1;0
6703,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6708,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6709,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6712,1;1;0;0,1;1;1;1,1;1;0;0
6714,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6715,0;0;1;0;0;0;0,1;1;1;1;1;1;1,0;0;0;0;0;0;0
6727,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6729,0;0;0;0;1;1;1;1;0;0;0;0;0;0,0;0;0;0;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;1;0;0;0;0;0;0
6735,1;1;0;0;0;0;0;0;0;0;0,1;1;0;1;1;1;1;1;1;1;0,0;1;0;0;0;0;0;0;0;0;0
6738,1;1;0;0,1;1;1;1,0;1;0;0
6745,0;0;1;1,1;1;1;1,0;0;0;1
6891,0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6893,0;0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;1
6897,0;0;0;1,1;1;1;1,0;0;0;1
6899,1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0,1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0,0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0
6904,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6907,0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6917,0;1;1;1;0;0;0;0,1;1;1;1;1;1;0;1,0;0;1;1;0;0;0;0
6921,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6929,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
6934,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6940,0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1
6943,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
6952,0;0;0;1,1;1;1;1,0;0;0;1
6953,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;0;1,0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
6957,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
6958,0;0;0;0;0;1;1,1;1;1;1;1;1;1,1;0;0;0;0;0;0
6959,0;1,1;1,0;1
6963,0;1;1;1;0;0;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0;0
6972,1;1;1;0;0,1;1;1;1;1,1;1;1;1;1
6973,0;0;0;1;1;1;1,1;1;1;1;1;1;1,0;0;0;1;1;1;1
6975,0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
6976,0;0;0;1;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1,0;0;1;1;1;1;1;0;0;0;0
6983,0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
6990,0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6991,0;0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;1;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;1;0;0
6992,0;0;1,1;1;1,0;0;1
6993,0;0;0;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;0;1,0;0;0;0;1;0;0;0;0;0;0;0;0;0
6994,0;0;0;1;0;0;0;0,1;1;1;1;1;1;1;1,0;0;0;1;0;0;0;0
6996,0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7006,0;0;1,1;1;1,1;1;1
7007,0;0;0;0;0;0;1;1;1;1;1,1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0
7011,0;1;1;1;1;0;0,1;1;1;1;1;1;1,0;0;0;0;1;0;0
7014,0;1;0;0;0;0;0,1;1;1;1;1;1;1,0;1;1;1;0;0;0
7015,0;0;0;0;1;1;1,1;1;1;1;1;1;1,0;0;0;0;0;1;1
7025,0;0;0;1;1;1;1;1;1;0;0;0;0;0,0;0;0;0;1;1;1;1;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0;0;0;0
7032,0;0;0;1;1;1,0;0;0;1;1;1,0;0;0;0;0;1
7033,0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7041,0;1;1;1;1;1;0;0;0,1;1;1;1;0;0;0;0;0,0;0;0;1;0;0;0;0;0
7070,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7077,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7084,0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7085,1;0;0;0;0,1;1;1;1;0,1;0;0;0;0
7086,1;1;1;1;0;0,1;1;1;1;1;1,0;0;0;1;0;0
7091,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
7092,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
